,index,property_id,price,bed_no,address,property_type,listed_time,agent,first_station,second_station
12117,5,50217952,750000.0,3.0,"The Levers, 2-16 Amelia Street, London SE1",flat,2019-01-18 00:00:00,"Hastings International - London Bridge, SE1",Elephant & Castle,Elephant & Castle
12118,4,50217945,750000.0,3.0,"The Levers, 2-16 Amelia Street, London SE1",flat,2019-01-18 00:00:00,"Hastings International - London Bridge, SE1",Elephant & Castle,Elephant & Castle
12119,3,50217943,660000.0,2.0,"The Levers, 2-16 Amelia Street, London SE1",flat,2019-01-18 00:00:00,"Hastings International - London Bridge, SE1",Elephant & Castle,Elephant & Castle
12120,1,50217947,650000.0,2.0,"The Levers, 2-16 Amelia Street, London SE1",flat,2019-01-18 00:00:00,"Hastings International - London Bridge, SE1",Elephant & Castle,Elephant & Castle
12121,2,50217949,635000.0,2.0,"The Levers, 2-16 Amelia Street, London SE1",flat,2019-01-18 00:00:00,"Hastings International - London Bridge, SE1",Elephant & Castle,Elephant & Castle
12122,0,50217953,595000.0,2.0,"The Levers, 2-16 Amelia Street, London SE1",flat,2019-01-18 00:00:00,"Hastings International - London Bridge, SE1",Elephant & Castle,Elephant & Castle
12123,6,50215993,,2.0,"Penthouse, Two Fifty One SE1",flat,2019-01-18 00:00:00,"JLL - New Homes, W1B",Elephant & Castle,Elephant & Castle
12124,1,50224228,725000.0,2.0,"Salamanca Place, Waterloo SE1",flat,2019-01-19 00:00:00,"Foxtons - Vauxhall, SW8",Vauxhall,Vauxhall
12125,0,50225187,599950.0,2.0,"Shad Thames, London Bridge SE1",flat,2019-01-19 00:00:00,"Nelsons, SE1",Bermondsey,London Bridge
12126,1,47036842,775000.0,2.0,"8 Sudrey Street, London SE1",flat,2019-01-21 00:00:00,"Edwards Residential and Commercial Agents, SE1",Borough,Southwark
12127,3,50231883,520000.0,1.0,"1 St Gabriel Walk, London SE1",flat,2019-01-21 00:00:00,"Tabiner &amp; Co, E1",Elephant & Castle,Elephant & Castle
12128,0,50237882,2750000.0,2.0,"One Blackfrairs, 1-16 Blackfrairs Road, Blackfriars, London SE1",flat,2019-01-21 00:00:00,"Garton Jones - Nine Elms &amp; Vauxhall, SE1",Southwark,Borough
12129,2,50232223,1050000.0,1.0,"Blackfriars Road, London SE1",flat,2019-01-21 00:00:00,"Colliers International New Homes, East, EC2A",Southwark,Borough
12130,4,50239729,749950.0,5.0,"Manciple Street, London SE1",flat,2019-01-21 00:00:00,"McMahon &amp; Partners, SE1",Borough,London Bridge
12131,7,50233301,715000.0,1.0,"Rushworth Street, London SE1",flat,2019-01-21 00:00:00,"Dexters - London Bridge, SE1",Southwark,Borough
12132,0,50249296,4600000.0,3.0,"One Blackfriars Road, Southwark, London SE1",flat,2019-01-22 00:00:00,"Monteo London, EC2Y",Southwark,Borough
12133,2,50241679,2150000.0,3.0,"Hepple, 142 Long Lane, London SE1",Other,2019-01-22 00:00:00,"Kalmars, SE1",Borough,London Bridge
12134,1,50241680,2150000.0,3.0,"Long Lane, London SE1",Other,2019-01-22 00:00:00,"Kalmars, SE1",Borough,London Bridge
12135,3,50240908,1050000.0,1.0,"One Blackfriars, 1-16 Blackfriars Road, Blackfriars SE1",Other,2019-01-22 00:00:00,"LiFE Residential - County Hall - Southbank, SE1",Southwark,Borough
12136,3,50259440,945000.0,2.0,"Harper Road, Borough, London SE1",flat,2019-01-23 00:00:00,"LRC - London and Surrey Sales and Lettings agency, W1J",Borough,Elephant & Castle
12137,4,50259385,795500.0,1.0,"Harper Road, Borough, London SE1",flat,2019-01-23 00:00:00,"LRC - London and Surrey Sales and Lettings agency, W1J",Borough,Elephant & Castle
12138,9,50249955,775000.0,1.0,"Casson Square, South Bank Place, London SE1",flat,2019-01-22 00:00:00,"MyLondonHome New Homes - Shad Thames, South Bank, Nine Elms, Battersea &amp; South London, SW1E",Lambeth North,London Waterloo
12139,8,50251568,575000.0,3.0,"Gaywood Street, London SE1",flat,2019-01-22 00:00:00,"Purplebricks, Head Office, B90",Elephant & Castle,Elephant & Castle
12140,7,50252547,575000.0,1.0,"The Circle, Queen Elizabeth Street, London SE1",flat,2019-01-22 00:00:00,"Cluttons - Tower Bridge, SE1",Bermondsey,London Bridge
12141,5,50259384,545000.0,1.0,"Harper Road, Borough, London SE1",Other,2019-01-23 00:00:00,"LRC - London and Surrey Sales and Lettings agency, W1J",Borough,Elephant & Castle
12142,0,50260450,540000.0,1.0,"Vanilla &amp; Sesame Court, Curlew Street, London SE1",flat,2019-01-23 00:00:00,"Chestertons - Tower Bridge, SE1",Tower Hill,London Bridge
12143,6,50254866,450000.0,2.0,"Newington Causeway, London SE1",flat,2019-01-23 00:00:00,"Dexters - London Bridge, SE1",Elephant & Castle,Elephant & Castle
12144,1,50259659,2499950.0,2.0,"Merano Residences, 30 Albert Embankment, London SE1",flat,2019-01-23 00:00:00,"Prime London (Central and Riverside), SE1",Vauxhall,Vauxhall
12145,2,50259554,1099500.0,3.0,"Harper Road, Borough, London SE1",flat,2019-01-23 00:00:00,"LRC - London and Surrey Sales and Lettings agency, W1J",Borough,Elephant & Castle
12146,123,48963035,999950.0,2.0,"King George Street, Greenwich, London SE10",house,2018-09-07 00:00:00,"Chestertons - Greenwich &amp; Blackheath, SE10",Greenwich,Greenwich
12147,49,49288559,995000.0,2.0,"West Grove, Greenwich SE10",flat,2018-10-08 00:00:00,"Truepenny's Property Consultants, SE10",Greenwich,Greenwich
12148,372,44889113,995000.0,3.0,"Upper Riverside, Greenwich Peninsula SE10",flat,2017-09-01 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12149,84,49104614,975000.0,3.0,"Burgos Grove, Greenwich SE10",house,2018-09-20 00:00:00,"Truepenny's, SE22",Deptford Bridge,Greenwich
12150,22,49428419,975000.0,4.0,"Old Woolwich Road, Greenwich, London SE10",house,2018-10-20 00:00:00,"JLL - Greenwich, SE10",Maze Hill,Island Gardens
12151,150,48778981,975000.0,3.0,"Burgos Grove, London SE10",house,2018-08-20 00:00:00,"Hamptons International - Greenwich Sales, SE10",Deptford Bridge,Greenwich
12152,59,49249015,965000.0,2.0,"No 2 Upper Riverside, Greenwich, London SE10",flat,2018-10-04 00:00:00,"Nest Seekers International, W1J",North Greenwich,Canary Wharf
12153,331,46676411,950000.0,2.0,"River Gardens Walk, Greenwich, London SE10",flat,2018-02-21 00:00:00,"JLL - Greenwich, SE10",Maze Hill,Island Gardens
12154,68,45995766,949999.0,2.0,"Upper Riverside, Greenwich Peninsula SE10, London,",flat,2018-09-28 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12155,32,49385013,940000.0,2.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-10-17 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12156,223,48231569,935000.0,3.0,"Old Woolwich Road, Greenwich SE10",house,2018-07-04 00:00:00,"Foxtons - Greenwich, SE10",Maze Hill,Island Gardens
12157,179,48574042,935000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-31 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12158,275,47768124,917000.0,3.0,"Olympian Way, Greenwich SE10",house,2018-05-25 00:00:00,"Trevlyn Properties Ltd, ME15",Maze Hill,Westcombe Park
12159,327,46676412,915000.0,2.0,"River Gardens Walk, Greenwich, London SE10",flat,2018-02-21 00:00:00,"JLL - Greenwich, SE10",Maze Hill,Island Gardens
12160,308,47045479,915000.0,3.0,"Precision, Greenwich SE10",flat,2018-03-24 00:00:00,"CBRE, E14",Maze Hill,Westcombe Park
12161,317,46857168,900000.0,2.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-03-08 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12162,258,48064839,900000.0,2.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-06-20 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12163,319,46797079,899995.0,3.0,"Precision, Greenwich SE10",flat,2018-03-03 00:00:00,"CBRE, E14",Maze Hill,Westcombe Park
12164,167,48656847,895000.0,3.0,"East Parkside, Greenwich Peninsula SE10, London,",flat,2018-08-07 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,West Silvertown
12165,267,47912308,890000.0,2.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-06-07 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12166,262,48003946,880000.0,3.0,"Vanbrugh Hill, Greenwich, London SE10",house,2018-06-14 00:00:00,"JLL - Greenwich, SE10",Maze Hill,Westcombe Park
12167,281,47687102,875000.0,3.0,"Signal Townhouses, Greenwich SE10",house,2018-05-18 00:00:00,"CBRE, E14",Maze Hill,Westcombe Park
12168,280,47687103,875000.0,3.0,"Signal Townhouses, Greenwich SE10",house,2018-05-18 00:00:00,"CBRE, E14",Maze Hill,Westcombe Park
12169,97,49087718,875000.0,2.0,"West Grove, London SE10",house,2018-09-19 00:00:00,"Unique Property Company London Ltd, W1J",Greenwich,Greenwich
12170,302,47487781,875000.0,2.0,"West Grove, London SE10",house,2018-04-19 00:00:00,"Bromley Property Company, BR1",Greenwich,Greenwich
12171,23,49426535,875000.0,3.0,"Thalia Close, London SE10",house,2018-10-20 00:00:00,"Doorsteps.co.uk, National, HA3",Maze Hill,Cutty Sark
12172,188,48532186,875000.0,4.0,"Hawthorne Crescent, London SE10",house,2018-07-26 00:00:00,"Hamptons International - Greenwich Sales, SE10",Maze Hill,Westcombe Park
12173,364,45124995,865000.0,2.0,"Admirals Tower, Greenwich SE10",flat,2017-11-08 00:00:00,"Lang and Ward, E14",Cutty Sark,Greenwich
12174,24,32618111,865000.0,3.0,"Annandale Road, London SE10",house,2018-10-19 00:00:00,"Oliver Field Associates, SE3",Westcombe Park,Maze Hill
12175,363,45575679,865000.0,3.0,"The Waterman, 5 Tidemill Square, Peninsula Square, London SE10",flat,2017-11-14 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12176,259,47976540,865000.0,4.0,"Greenwich High Road, London SE10",house,2018-06-19 00:00:00,"Barons of London, W2",Deptford Bridge,Greenwich
12177,307,47077055,860000.0,2.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-03-27 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12178,102,49062265,855000.0,2.0,"Creek Road, London SE10",flat,2018-09-17 00:00:00,"Oppida, SE16",Cutty Sark,Greenwich
12179,183,48563937,852500.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-30 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12180,256,48068867,850000.0,3.0,"Admirals Tower, Dowells Street, Greenwich SE10",flat,2018-06-20 00:00:00,"JOHNS&amp;CO - Wapping, E1W",Cutty Sark,Greenwich
12181,151,48763931,850000.0,3.0,"Blackheath Road, London SE10",flat,2018-08-17 00:00:00,"Hamptons International - Greenwich Sales, SE10",Deptford Bridge,London St Johns
12182,320,46797080,849995.0,3.0,"Precision, Greenwich SE10",flat,2018-03-03 00:00:00,"CBRE, E14",Maze Hill,Westcombe Park
12183,184,48563892,847500.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-30 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12184,44,49340911,847000.0,2.0,"Waterview Drive, Greenwich Peninsula SE10",flat,2018-10-12 00:00:00,"CBRE, E14",North Greenwich,East India
12185,180,48573858,845000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-31 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12186,185,48563831,842500.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-30 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12187,181,48573775,837500.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-31 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12188,326,46676413,835000.0,3.0,"River Gardens Walk, Greenwich, London SE10",flat,2018-02-21 00:00:00,"JLL - Greenwich, SE10",Maze Hill,Island Gardens
12189,182,48573687,832500.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-31 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12190,112,49045801,827500.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-09-15 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12191,373,44884807,824995.0,4.0,"Peartree Way, Greenwich SE10",house,2017-09-01 00:00:00,"Countryside - Greenwich Millennium Village, SE10",North Greenwich,West Silvertown
12192,329,46676414,820000.0,3.0,"River Gardens Walk, Greenwich, London SE10",flat,2018-02-21 00:00:00,"JLL - Greenwich, SE10",Maze Hill,Island Gardens
12193,361,45575389,815000.0,3.0,"The Waterman, 5 Tidemill Square, Peninsula Square, London SE10",flat,2017-11-14 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12194,330,46676162,815000.0,3.0,"River Gardens Walk, Greenwich, London SE10",flat,2018-02-21 00:00:00,"JLL - Greenwich, SE10",Maze Hill,Island Gardens
12195,368,44959483,800000.0,3.0,"Tiggap House, Cable Walk, Enderby Wharf, London SE10",flat,2017-09-10 00:00:00,"Emoov National, EC3A",Maze Hill,Island Gardens
12196,129,48920630,800000.0,2.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-09-04 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12197,36,46330758,800000.0,2.0,"Tidemill Square, Greenwich Peninsula SE10, London,",flat,2018-10-16 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12198,154,48750944,800000.0,4.0,"Combedale Road, London SE10",house,2018-08-16 00:00:00,"jdm Estate Agents, SE3",Westcombe Park,Charlton
12199,80,49111944,800000.0,3.0,"Barquetine Heights, North Greenwich SE10",flat,2018-09-21 00:00:00,"Madison Brook International SE10, SE10",Westcombe Park,West Silvertown
12200,81,49111946,800000.0,3.0,"Barquetine Heights, North Greenwich SE10",flat,2018-09-21 00:00:00,"Madison Brook International SE10, SE10",Westcombe Park,West Silvertown
12201,134,48890729,799995.0,2.0,"Arora Tower, 2 Waterview Drive SE10",flat,2018-08-31 00:00:00,"CBRE, E14",North Greenwich,East India
12202,165,48680828,795000.0,3.0,"Dowells Street, Greenwich SE10",flat,2018-08-09 00:00:00,"Morgan Randall, E14",Cutty Sark,Greenwich
12203,362,42019416,795000.0,3.0,"The Waterman, 5 Tidemill Square, Peninsula Square, London SE10",flat,2017-11-14 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12204,193,48501964,795000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-24 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12205,194,48501959,790000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-24 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12206,371,44889107,785000.0,2.0,"Upper Riverside, Greenwich Peninsula SE10",flat,2017-09-01 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12207,111,49045808,785000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-09-15 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12208,110,49045838,785000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-09-15 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12209,235,48206777,780000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-02 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12210,239,48205897,780000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-02 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12211,190,48502054,780000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-24 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12212,240,48205837,775000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-02 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12213,236,48206704,775000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-02 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12214,292,47480127,775000.0,2.0,"Maurer Court, Mudlarks Boulevard, Greenwich SE10",flat,2018-05-02 00:00:00,"Heath Estates, SE3",North Greenwich,West Silvertown
12215,155,48749148,770000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-08-16 00:00:00,"Greenwich Peninsula, SE10",Westcombe Park,North Greenwich
12216,237,48206678,770000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-02 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12217,241,48205764,770000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-02 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12218,251,46717494,765000.0,3.0,"Hawthorne Crescent, London SE10",flat,2018-06-27 00:00:00,"jdm Estate Agents, SE3",Maze Hill,Westcombe Park
12219,191,48502012,760000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-24 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12220,109,49045866,760000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-09-15 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12221,192,48501997,760000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-24 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12222,265,47923835,757500.0,2.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-06-08 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12223,224,48221049,755000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-03 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12224,349,46189957,750000.0,3.0,"Greenwich Academy, 50 Blackheath Road, London SE10",house,2018-01-10 00:00:00,"Hamptons International - Greenwich Sales, SE10",Deptford Bridge,London St Johns
12225,225,48220938,750000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-03 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12226,271,47832257,750000.0,3.0,"Trafalgar Road, London SE10",flat,2018-06-01 00:00:00,"Peter James, SE3",Maze Hill,Westcombe Park
12227,268,46176147,750000.0,3.0,"Trafalgar Road, London SE10",flat,2018-06-04 00:00:00,"Hamptons International - Greenwich Sales, SE10",Maze Hill,Westcombe Park
12228,145,48820653,750000.0,3.0,"The Headmasters House, Greenwich Academy SE10",flat,2018-08-23 00:00:00,"Urban Spaces Sales, EC1M",Deptford Bridge,London St Johns
12229,125,48943904,750000.0,2.0,"Greenwich High Road, London SE10",house,2018-09-05 00:00:00,"Hamptons International - Greenwich Sales, SE10",Deptford Bridge,Greenwich
12230,226,48220803,745000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-03 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12231,335,46548956,745000.0,2.0,"Arora Tower, 2 Waterview Drive SE10",flat,2018-02-12 00:00:00,"CBRE, E14",North Greenwich,East India
12232,108,49045894,740000.0,3.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-09-15 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12233,374,44719285,736000.0,2.0,"Dowells Street, Greenwich SE10",flat,2017-08-12 00:00:00,"Foxtons - Greenwich, SE10",Cutty Sark,Greenwich
12234,220,48268395,735000.0,2.0,"Catherine Grove, Greenwich SE10",flat,2018-07-06 00:00:00,"Foxtons - Greenwich, SE10",Deptford Bridge,Greenwich
12235,291,47513171,725000.0,2.0,"Metcalfe Court, John Harrison Way, London SE10",flat,2018-05-04 00:00:00,"Hamptons International - Greenwich Sales, SE10",North Greenwich,West Silvertown
12236,139,48847768,720000.0,2.0,"Creek Road, London SE10",flat,2018-08-28 00:00:00,"Oppida, SE16",Cutty Sark,Greenwich
12237,142,48847766,710000.0,2.0,"Creek Road, London SE10",flat,2018-08-28 00:00:00,"Oppida, SE16",Cutty Sark,Greenwich
12238,390,36262748,700000.0,3.0,"Babbage Point, 20 Norman Road, London SE10",flat,2015-03-18 00:00:00,"Hastings International - Rotherhithe, SE16",Greenwich,Greenwich
12239,91,49095312,700000.0,3.0,"Platinum Riverside, Olympian Way, Greenwich, London SE10",house,2018-09-20 00:00:00,"Property Inside London, NW7",North Greenwich,West Silvertown
12240,375,44616564,700000.0,3.0,"Copperwood Place, Greenwich SE10",flat,2017-08-02 00:00:00,"Foxtons - Greenwich, SE10",Deptford Bridge,London St Johns
12241,30,49404254,700000.0,3.0,"Olympian Way, London SE10",flat,2018-10-18 00:00:00,"Yooodle, ",North Greenwich,West Silvertown
12242,85,49102767,699000.0,3.0,"Greenwich High Road, London SE10",flat,2018-09-20 00:00:00,"Fairview Homes - Maritime, SE10",Deptford Bridge,Greenwich
12243,77,49136462,695000.0,3.0,"Hyde Vale, Greenwich SE10",flat,2018-09-24 00:00:00,"Foxtons - Greenwich, SE10",Greenwich,Greenwich
12244,382,43004982,690000.0,2.0,"Dowells Street, Greenwich SE10",flat,2017-02-17 00:00:00,"Foxtons - Greenwich, SE10",Cutty Sark,Greenwich
12245,342,47944703,685000.0,2.0,"Waterman, 5 Tidemill Square, London SE10",flat,2018-02-01 00:00:00,"LiFE Residential - Greenwich, SE10",North Greenwich,West Silvertown
12246,336,46548932,685000.0,2.0,"Arora Tower, 2 Waterview Drive SE10",flat,2018-02-12 00:00:00,"CBRE, E14",North Greenwich,East India
12247,276,47728259,680000.0,2.0,"Tyler Street, London, London SE10",house,2018-05-23 00:00:00,"Tepilo, EC3R",Maze Hill,Westcombe Park
12248,355,45645781,680000.0,2.0,"Admiral's Tower, London SE10",flat,2017-11-22 00:00:00,"Chiltern Hills Estate Agents, HP13",Cutty Sark,Greenwich
12249,21,49432041,675000.0,3.0,"Greenwich High Road, London SE10",flat,2018-10-21 00:00:00,"Emoov National, EC3A",Deptford Bridge,Greenwich
12250,35,49378539,675000.0,3.0,"Telegraph Avenue, London SE10",flat,2018-10-17 00:00:00,"Hunters - Greenwich, SE10",Maze Hill,Island Gardens
12251,131,48918304,675000.0,2.0,"John Harrison Way, Greenwich Millennium Village SE10",flat,2018-09-04 00:00:00,"Foxtons - Greenwich, SE10",North Greenwich,West Silvertown
12252,206,48410396,660000.0,2.0,"Tidemill Square, London SE10, London,",flat,2018-07-17 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,West Silvertown
12253,261,48038493,650000.0,2.0,"Roan Court, 60 Devonshire Drive, London SE10",flat,2018-06-18 00:00:00,"Hamptons International - Greenwich Sales, SE10",Greenwich,Greenwich
12254,121,48975005,650000.0,4.0,"Blenheim Court, Denham Street, Greenwich SE10",house,2018-09-08 00:00:00,"Property Liaisons, E1W",Westcombe Park,Maze Hill
12255,65,49210620,650000.0,4.0,"Denham Street, London SE10",flat,2018-10-01 00:00:00,"Oliver Jaques, SE16",Westcombe Park,Maze Hill
12256,18,49447669,650000.0,2.0,"8 Rennie Street, London SE10",flat,2018-10-23 00:00:00,"Purplebricks, Head Office, B90",West Silvertown,Westcombe Park
12257,341,46455030,650000.0,2.0,"Mumford Mills, Greenwich SE10",flat,2018-02-02 00:00:00,"Foxtons - Greenwich, SE10",Deptford Bridge,Deptford
12258,166,48676494,650000.0,2.0,"Greenwich High Road, Greenwich SE10",house,2018-08-09 00:00:00,"Foxtons - New Homes South East, SE1",Deptford Bridge,Greenwich
12259,54,49275074,650000.0,3.0,"110 Blackheath Hill, London SE10",flat,2018-10-06 00:00:00,"Purplebricks, Head Office, B90",Elverson Road,Greenwich
12260,199,48485641,650000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-07-23 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12261,40,49364173,650000.0,2.0,"River Gardens Walk, London SE10",flat,2018-10-15 00:00:00,"Chestertons - Greenwich &amp; Blackheath, SE10",Maze Hill,Island Gardens
12262,116,49017563,650000.0,2.0,"Horseferry Place, Greenwich, London SE10",flat,2018-09-12 00:00:00,"JLL - Greenwich, SE10",Cutty Sark,Island Gardens
12263,266,47913611,649950.0,2.0,"Banning Street, Greenwich, London SE10",house,2018-06-07 00:00:00,"JLL - Greenwich, SE10",Maze Hill,Island Gardens
12264,325,46676429,645000.0,2.0,"River Gardens Walk, Greenwich, London SE10",flat,2018-02-21 00:00:00,"JLL - Greenwich, SE10",Maze Hill,Island Gardens
12265,288,47638351,640000.0,1.0,"1 Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-05-12 00:00:00,"MyLondonHome City Docklands New Homes, E14",North Greenwich,Canary Wharf
12266,7,49501438,630000.0,2.0,"Horseferry Place, London SE10",flat,2018-10-29 00:00:00,"Purplebricks, Head Office, B90",Cutty Sark,Island Gardens
12267,86,49102457,630000.0,3.0,"Greenwich High Road, London SE10",flat,2018-09-20 00:00:00,"Fairview Homes - Maritime, SE10",Deptford Bridge,Greenwich
12268,159,48717780,625000.0,3.0,"Bellville House, 4 John Donne Way, London SE10",flat,2018-08-13 00:00:00,"Hamptons International - Greenwich Sales, SE10",Greenwich,Greenwich
12269,284,47841539,625000.0,1.0,"2 Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-05-18 00:00:00,"MyLondonHome City Docklands New Homes, E14",North Greenwich,Canary Wharf
12270,153,48752980,625000.0,2.0,"River Gardens Walk, Greenwich, London SE10",flat,2018-08-16 00:00:00,"JLL - Greenwich, SE10",Maze Hill,Island Gardens
12271,348,46268860,625000.0,2.0,"Admirals Tower, Dowells Street, New Capital Quay, Greenwich SE10",flat,2018-01-17 00:00:00,"JS &amp; Co Estate Agents, SW11",Cutty Sark,Greenwich
12272,160,48716758,625000.0,2.0,"Whitworth Street, London SE10",house,2018-08-13 00:00:00,"Purplebricks, Head Office, B90",Maze Hill,Westcombe Park
12273,201,48480767,625000.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-23 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12274,0,49546730,625000.0,3.0,"Teal Street, London SE10",flat,2018-11-01 00:00:00,"Fine &amp; Country - City Living, E3",North Greenwich,West Silvertown
12275,72,49167463,625000.0,3.0,"Metcalfe Court, Teal Street, Greenwich, London SE10",house,2018-09-26 00:00:00,"Monreal Shaw, E14",North Greenwich,West Silvertown
12276,107,49045946,620000.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-09-15 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12277,283,47841538,620000.0,1.0,"2 Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-05-18 00:00:00,"MyLondonHome City Docklands New Homes, E14",North Greenwich,Canary Wharf
12278,269,47840675,620000.0,2.0,"Enderby Wharf, Telcon Way, Greenwich, London SE10",flat,2018-06-01 00:00:00,"Kingsley Hamilton Estates, W1J",Maze Hill,Westcombe Park
12279,106,49046020,617500.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-09-15 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12280,282,47841540,615000.0,1.0,"2 Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-05-18 00:00:00,"MyLondonHome City Docklands New Homes, E14",North Greenwich,Canary Wharf
